x,y,phi
-16.5,135.75,-1.01198
-15.75,135.75,-1.01772
-15,135.75,-1.02304
-14.25,135.75,-1.02798
-13.5,135.75,-1.03251
-12.75,135.75,-1.03669
-12,135.75,-1.04056
-11.25,135.75,-1.04411
-10.5,135.75,-1.04733
-9.75,135.75,-1.05027
-9,135.75,-1.05297
-8.25,135.75,-1.0554
-7.5,135.75,-1.05756
-6.75,135.75,-1.05951
-6,135.75,-1.06125
-5.25,135.75,-1.06276
-4.5,135.75,-1.06404
-3.75,135.75,-1.06512
-3,135.75,-1.06602
-2.25,135.75,-1.06669
-1.5,135.75,-1.06717
-0.75,135.75,-1.06746
0,135.75,-1.06758
0.75,135.75,-1.06746
1.5,135.75,-1.06717
2.25,135.75,-1.06669
3,135.75,-1.06602
3.75,135.75,-1.06512
4.5,135.75,-1.06404
5.25,135.75,-1.06276
6,135.75,-1.06125
6.75,135.75,-1.05951
7.5,135.75,-1.05756
8.25,135.75,-1.0554
9,135.75,-1.05297
9.75,135.75,-1.05027
10.5,135.75,-1.04733
11.25,135.75,-1.04411
12,135.75,-1.04056
12.75,135.75,-1.03669
13.5,135.75,-1.03251
14.25,135.75,-1.02798
15,135.75,-1.02304
15.75,135.75,-1.01772
16.5,135.75,-1.01198
17.25,135.75,-1.0058
18,135.75,-0.999048
18.75,135.75,-0.991762
19.5,135.75,-0.98394
20.25,135.75,-0.975573
21,135.75,-0.966476
21.75,135.75,-0.956659
22.5,135.75,-0.946105
23.25,135.75,-0.934797
24,135.75,-0.92268
24.75,135.75,-0.909623
25.5,135.75,-0.895663
26.25,135.75,-0.880775
27,135.75,-0.865043
27.75,135.75,-0.848251
28.5,135.75,-0.830526
29.25,135.75,-0.811901
30,135.75,-0.7925
30.75,135.75,-0.772268
31.5,135.75,-0.751271
32.25,135.75,-0.72966
33,135.75,-0.707507
33.75,135.75,-0.684886
34.5,135.75,-0.66189
35.25,135.75,-0.638591
36,135.75,-0.615083
36.75,135.75,-0.591435
37.5,135.75,-0.567652
38.25,135.75,-0.54384
39,135.75,-0.520059
39.75,135.75,-0.49628
40.5,135.75,-0.472585
41.25,135.75,-0.448965
42,135.75,-0.425419
42.75,135.75,-0.40201
43.5,135.75,-0.378703
44.25,135.75,-0.355542
45,135.75,-0.332516
45.75,135.75,-0.309585
46.5,135.75,-0.286803
47.25,135.75,-0.264119
48,135.75,-0.241561
48.75,135.75,-0.219118
49.5,135.75,-0.196785
50.25,135.75,-0.174564
51,135.75,-0.152415
51.75,135.75,-0.130367
52.5,135.75,-0.108384
53.25,135.75,-0.0864796
54,135.75,-0.0646333
54.75,135.75,-0.042846
55.5,135.75,-0.0211057
56.25,135.75,0.000592997
57,135.75,0.0222591
57.75,135.75,0.0439007
58.5,135.75,0.0655236
59.25,135.75,0.0871362
60,135.75,0.108742
60.75,135.75,0.130352
61.5,135.75,0.151963
62.25,135.75,0.173594
63,135.75,0.19523
63.75,135.75,0.216904
-61.5,136.5,0.142284
-60.75,136.5,0.120837
-60,136.5,0.0993627
-59.25,136.5,0.0778815
-58.5,136.5,0.0563676
-57.75,136.5,0.0348293
-57,136.5,0.0132506
-56.25,136.5,-0.00837044
-55.5,136.5,-0.0300412
-54.75,136.5,-0.0517737
-54,136.5,-0.073565
-53.25,136.5,-0.0954375
-52.5,136.5,-0.117381
-51.75,136.5,-0.139423
-51,136.5,-0.161558
-50.25,136.5,-0.183808
-49.5,136.5,-0.206174
-48.75,136.5,-0.228655
-48,136.5,-0.251281
-47.25,136.5,-0.274017
-46.5,136.5,-0.29692
-45.75,136.5,-0.319948
-45,136.5,-0.343139
-44.25,136.5,-0.366521
-43.5,136.5,-0.390033
-42.75,136.5,-0.413734
-42,136.5,-0.437562
-41.25,136.5,-0.461542
-40.5,136.5,-0.485691
-39.75,136.5,-0.509919
-39,136.5,-0.534307
-38.25,136.5,-0.558783
-37.5,136.5,-0.583259
-36.75,136.5,-0.607758
-36,136.5,-0.63221
-35.25,136.5,-0.656528
-34.5,136.5,-0.680682
-33.75,136.5,-0.704557
-33,136.5,-0.728049
-32.25,136.5,-0.75108
-31.5,136.5,-0.77353
-30.75,136.5,-0.795282
-30,136.5,-0.816262
-29.25,136.5,-0.836363
-28.5,136.5,-0.855514
-27.75,136.5,-0.873752
-27,136.5,-0.890857
-26.25,136.5,-0.90691
-25.5,136.5,-0.921927
-24.75,136.5,-0.936053
-24,136.5,-0.949128
-23.25,136.5,-0.961199
-22.5,136.5,-0.972393
-21.75,136.5,-0.982817
-21,136.5,-0.99251
-20.25,136.5,-1.00136
-19.5,136.5,-1.00956
-18.75,136.5,-1.01715
-18,136.5,-1.02419
-17.25,136.5,-1.03067
-16.5,136.5,-1.03664
-15.75,136.5,-1.04218
-15,136.5,-1.0473
-14.25,136.5,-1.05198
-13.5,136.5,-1.05628
-12.75,136.5,-1.06026
-12,136.5,-1.06395
-11.25,136.5,-1.0673
-10.5,136.5,-1.07036
-9.75,136.5,-1.07316
-9,136.5,-1.07572
-8.25,136.5,-1.078
-7.5,136.5,-1.08005
-6.75,136.5,-1.08189
-6,136.5,-1.08353
-5.25,136.5,-1.08493
-4.5,136.5,-1.08613
-3.75,136.5,-1.08715
-3,136.5,-1.088
-2.25,136.5,-1.08862
-1.5,136.5,-1.08907
-0.75,136.5,-1.08935
0,136.5,-1.08946
0.75,136.5,-1.08935
1.5,136.5,-1.08907
2.25,136.5,-1.08862
3,136.5,-1.088
3.75,136.5,-1.08715
4.5,136.5,-1.08613
5.25,136.5,-1.08493
6,136.5,-1.08353
6.75,136.5,-1.08189
7.5,136.5,-1.08005
8.25,136.5,-1.078
9,136.5,-1.07572
9.75,136.5,-1.07316
10.5,136.5,-1.07036
11.25,136.5,-1.0673
12,136.5,-1.06395
12.75,136.5,-1.06026
13.5,136.5,-1.05628
14.25,136.5,-1.05198
15,136.5,-1.0473
15.75,136.5,-1.04218
16.5,136.5,-1.03664
17.25,136.5,-1.03067
18,136.5,-1.02419
18.75,136.5,-1.01715
19.5,136.5,-1.00956
20.25,136.5,-1.00136
21,136.5,-0.99251
21.75,136.5,-0.982817
22.5,136.5,-0.972393
23.25,136.5,-0.961199
24,136.5,-0.949128
24.75,136.5,-0.936053
25.5,136.5,-0.921927
26.25,136.5,-0.90691
27,136.5,-0.890857
27.75,136.5,-0.873752
28.5,136.5,-0.855514
29.25,136.5,-0.836363
30,136.5,-0.816262
30.75,136.5,-0.795282
31.5,136.5,-0.77353
32.25,136.5,-0.75108
33,136.5,-0.728049
33.75,136.5,-0.704557
34.5,136.5,-0.680682
35.25,136.5,-0.656528
36,136.5,-0.63221
36.75,136.5,-0.607758
37.5,136.5,-0.583259
38.25,136.5,-0.558783
39,136.5,-0.534307
39.75,136.5,-0.509919
40.5,136.5,-0.485691
41.25,136.5,-0.461542
42,136.5,-0.437562
42.75,136.5,-0.413734
43.5,136.5,-0.390033
44.25,136.5,-0.366521
45,136.5,-0.343139
45.75,136.5,-0.319948
46.5,136.5,-0.29692
47.25,136.5,-0.274017
48,136.5,-0.251281
48.75,136.5,-0.228655
49.5,136.5,-0.206174
50.25,136.5,-0.183808
51,136.5,-0.161558
51.75,136.5,-0.139423
52.5,136.5,-0.117381
53.25,136.5,-0.0954375
54,136.5,-0.073565
54.75,136.5,-0.0517737
55.5,136.5,-0.0300412
56.25,136.5,-0.00837044
57,136.5,0.0132506
57.75,136.5,0.0348293
58.5,136.5,0.0563676
59.25,136.5,0.0778815
60,136.5,0.0993627
60.75,136.5,0.120837
61.5,136.5,0.142284
-60,137.25,0.0900135
-59.25,137.25,0.0686518
-58.5,137.25,0.0472444
-57.75,137.25,0.0257924
-57,137.25,0.00428524
-56.25,137.25,-0.0172819
-55.5,137.25,-0.0389156
-54.75,137.25,-0.0606259
-54,137.25,-0.0824206
-53.25,137.25,-0.104309
-52.5,137.25,-0.126299
-51.75,137.25,-0.148394
-51,137.25,-0.170616
-50.25,137.25,-0.19295
-49.5,137.25,-0.215441
-48.75,137.25,-0.238046
-48,137.25,-0.260826
-47.25,137.25,-0.283755
-46.5,137.25,-0.306874
-45.75,137.25,-0.330187
-45,137.25,-0.353654
-44.25,137.25,-0.377343
-43.5,137.25,-0.401198
-42.75,137.25,-0.425255
-42,137.25,-0.449533
-41.25,137.25,-0.473976
-40.5,137.25,-0.498656
-39.75,137.25,-0.523509
-39,137.25,-0.548487
-38.25,137.25,-0.573629
-37.5,137.25,-0.598852
-36.75,137.25,-0.624122
-36,137.25,-0.649449
-35.25,137.25,-0.674687
-34.5,137.25,-0.699755
-33.75,137.25,-0.72459
-33,137.25,-0.749068
-32.25,137.25,-0.773068
-31.5,137.25,-0.796452
-30.75,137.25,-0.819084
-30,137.25,-0.840906
-29.25,137.25,-0.861786
-28.5,137.25,-0.881572
-27.75,137.25,-0.90016
-27,137.25,-0.917711
-26.25,137.25,-0.934103
-25.5,137.25,-0.949346
-24.75,137.25,-0.963394
-24,137.25,-0.976432
-23.25,137.25,-0.988478
-22.5,137.25,-0.999587
-21.75,137.25,-1.00983
-21,137.25,-1.01915
-20.25,137.25,-1.02781
-19.5,137.25,-1.03579
-18.75,137.25,-1.04315
-18,137.25,-1.04988
-17.25,137.25,-1.05604
-16.5,137.25,-1.06175
-15.75,137.25,-1.06705
-15,137.25,-1.07192
-14.25,137.25,-1.07634
-13.5,137.25,-1.08043
-12.75,137.25,-1.08419
-12,137.25,-1.08766
-11.25,137.25,-1.09078
-10.5,137.25,-1.09366
-9.75,137.25,-1.09629
-9,137.25,-1.0987
-8.25,137.25,-1.10083
-7.5,137.25,-1.10275
-6.75,137.25,-1.10447
-6,137.25,-1.10601
-5.25,137.25,-1.10731
-4.5,137.25,-1.10844
-3.75,137.25,-1.10939
-3,137.25,-1.11018
-2.25,137.25,-1.11076
-1.5,137.25,-1.11118
-0.75,137.25,-1.11143
0,137.25,-1.11154
0.75,137.25,-1.11143
1.5,137.25,-1.11118
2.25,137.25,-1.11076
3,137.25,-1.11018
3.75,137.25,-1.10939
4.5,137.25,-1.10844
5.25,137.25,-1.10731
6,137.25,-1.10601
6.75,137.25,-1.10447
7.5,137.25,-1.10275
8.25,137.25,-1.10083
9,137.25,-1.0987
9.75,137.25,-1.09629
10.5,137.25,-1.09366
11.25,137.25,-1.09078
12,137.25,-1.08766
12.75,137.25,-1.08419
13.5,137.25,-1.08043
14.25,137.25,-1.07634
15,137.25,-1.07192
15.75,137.25,-1.06705
16.5,137.25,-1.06175
17.25,137.25,-1.05604
18,137.25,-1.04988
18.75,137.25,-1.04315
19.5,137.25,-1.03579
20.25,137.25,-1.02781
21,137.25,-1.01915
21.75,137.25,-1.00983
22.5,137.25,-0.999587
23.25,137.25,-0.988478
24,137.25,-0.976432
24.75,137.25,-0.963394
25.5,137.25,-0.949346
26.25,137.25,-0.934103
27,137.25,-0.917711
27.75,137.25,-0.90016
28.5,137.25,-0.881572
29.25,137.25,-0.861786
30,137.25,-0.840906
30.75,137.25,-0.819084
31.5,137.25,-0.796452
32.25,137.25,-0.773068
33,137.25,-0.749068
33.75,137.25,-0.72459
34.5,137.25,-0.699755
35.25,137.25,-0.674687
36,137.25,-0.649449
36.75,137.25,-0.624122
37.5,137.25,-0.598852
38.25,137.25,-0.573629
39,137.25,-0.548487
39.75,137.25,-0.523509
40.5,137.25,-0.498656
41.25,137.25,-0.473976
42,137.25,-0.449533
42.75,137.25,-0.425255
43.5,137.25,-0.401198
44.25,137.25,-0.377343
45,137.25,-0.353654
45.75,137.25,-0.330187
46.5,137.25,-0.306874
47.25,137.25,-0.283755
48,137.25,-0.260826
48.75,137.25,-0.238046
49.5,137.25,-0.215441
50.25,137.25,-0.19295
51,137.25,-0.170616
51.75,137.25,-0.148394
52.5,137.25,-0.126299
53.25,137.25,-0.104309
54,137.25,-0.0824206
54.75,137.25,-0.0606259
55.5,137.25,-0.0389156
56.25,137.25,-0.0172819
57,137.25,0.00428525
57.75,137.25,0.0257924
58.5,137.25,0.0472444
59.25,137.25,0.0686518
60,137.25,0.0900135
-58.5,138,0.0381659
-57.75,138,0.0168085
-57,138,-0.00462005
-56.25,138,-0.0261266
-55.5,138,-0.04772
-54.75,138,-0.0694037
-54,138,-0.0911936
-53.25,138,-0.113085
-52.5,138,-0.135107
-51.75,138,-0.157239
-51,138,-0.179524
-50.25,138,-0.20194
-49.5,138,-0.224532
-48.75,138,-0.247292
-48,138,-0.270227
-47.25,138,-0.293368
-46.5,138,-0.316675
-45.75,138,-0.34022
-45,138,-0.363957
-44.25,138,-0.387923
-43.5,138,-0.412146
-42.75,138,-0.436593
-42,138,-0.461319
-41.25,138,-0.486274
-40.5,138,-0.51145
-39.75,138,-0.536895
-39,138,-0.562512
-38.25,138,-0.588339
-37.5,138,-0.61441
-36.75,138,-0.640544
-36,138,-0.666753
-35.25,138,-0.692979
-34.5,138,-0.719072
-33.75,138,-0.74497
-33,138,-0.770559
-32.25,138,-0.795653
-31.5,138,-0.820121
-30.75,138,-0.843801
-30,138,-0.866531
-29.25,138,-0.888204
-28.5,138,-0.908661
-27.75,138,-0.927843
-27,138,-0.945722
-26.25,138,-0.962449
-25.5,138,-0.977798
-24.75,138,-0.991855
-24,138,-1.00476
-23.25,138,-1.01669
-22.5,138,-1.02765
-21.75,138,-1.03758
-21,138,-1.04664
-20.25,138,-1.05496
-19.5,138,-1.06265
-18.75,138,-1.06969
-18,138,-1.07608
-17.25,138,-1.08196
-16.5,138,-1.08736
-15.75,138,-1.09234
-15,138,-1.09688
-14.25,138,-1.10105
-13.5,138,-1.10489
-12.75,138,-1.10843
-12,138,-1.11164
-11.25,138,-1.11456
-10.5,138,-1.11723
-9.75,138,-1.11968
-9,138,-1.12189
-8.25,138,-1.12386
-7.5,138,-1.12565
-6.75,138,-1.12725
-6,138,-1.12867
-5.25,138,-1.12987
-4.5,138,-1.13091
-3.75,138,-1.1318
-3,138,-1.13252
-2.25,138,-1.13306
-1.5,138,-1.13344
-0.75,138,-1.13368
0,138,-1.13378
0.75,138,-1.13368
1.5,138,-1.13344
2.25,138,-1.13306
3,138,-1.13252
3.75,138,-1.1318
4.5,138,-1.13091
5.25,138,-1.12987
6,138,-1.12867
6.75,138,-1.12725
7.5,138,-1.12565
8.25,138,-1.12386
9,138,-1.12189
9.75,138,-1.11968
10.5,138,-1.11723
11.25,138,-1.11456
12,138,-1.11164
12.75,138,-1.10843
13.5,138,-1.10489
14.25,138,-1.10105
15,138,-1.09688
15.75,138,-1.09234
16.5,138,-1.08736
17.25,138,-1.08196
18,138,-1.07608
18.75,138,-1.06969
19.5,138,-1.06265
20.25,138,-1.05496
21,138,-1.04664
21.75,138,-1.03758
22.5,138,-1.02765
23.25,138,-1.01669
24,138,-1.00476
24.75,138,-0.991855
25.5,138,-0.977798
26.25,138,-0.962449
27,138,-0.945722
27.75,138,-0.927843
28.5,138,-0.908661
29.25,138,-0.888204
30,138,-0.866531
30.75,138,-0.843801
31.5,138,-0.820121
32.25,138,-0.795653
33,138,-0.770559
33.75,138,-0.74497
34.5,138,-0.719072
35.25,138,-0.692979
36,138,-0.666753
36.75,138,-0.640544
37.5,138,-0.61441
38.25,138,-0.588339
39,138,-0.562512
39.75,138,-0.536895
40.5,138,-0.51145
41.25,138,-0.486274
42,138,-0.461319
42.75,138,-0.436593
43.5,138,-0.412146
44.25,138,-0.387923
45,138,-0.363957
45.75,138,-0.34022
46.5,138,-0.316675
47.25,138,-0.293368
48,138,-0.270227
48.75,138,-0.247292
49.5,138,-0.224532
50.25,138,-0.20194
51,138,-0.179524
51.75,138,-0.157239
52.5,138,-0.135107
53.25,138,-0.113085
54,138,-0.0911936
54.75,138,-0.0694037
55.5,138,-0.04772
56.25,138,-0.0261266
57,138,-0.00462004
57.75,138,0.0168085
58.5,138,0.0381659
-56.25,138.75,-0.0348851
-55.5,138.75,-0.0564278
-54.75,138.75,-0.0780736
-54,138.75,-0.0998437
-53.25,138.75,-0.121733
-52.5,138.75,-0.143771
-51.75,138.75,-0.165952
-51,138.75,-0.188291
-50.25,138.75,-0.210803
-49.5,138.75,-0.233483
-48.75,138.75,-0.256376
-48,138.75,-0.279436
-47.25,138.75,-0.302736
-46.5,138.75,-0.326245
-45.75,138.75,-0.349992
-45,138.75,-0.37404
-44.25,138.75,-0.398307
-43.5,138.75,-0.422883
-42.75,138.75,-0.447722
-42,138.75,-0.472841
-41.25,138.75,-0.498296
-40.5,138.75,-0.523982
-39.75,138.75,-0.550007
-39,138.75,-0.576389
-38.25,138.75,-0.602961
-37.5,138.75,-0.629813
-36.75,138.75,-0.656894
-36,138.75,-0.684047
-35.25,138.75,-0.711308
-34.5,138.75,-0.738616
-33.75,138.75,-0.765715
-33,138.75,-0.792533
-32.25,138.75,-0.818887
-31.5,138.75,-0.844591
-30.75,138.75,-0.869469
-30,138.75,-0.893235
-29.25,138.75,-0.91574
-28.5,138.75,-0.937013
-27.75,138.75,-0.956851
-27,138.75,-0.975205
-26.25,138.75,-0.991937
-25.5,138.75,-1.00738
-24.75,138.75,-1.02147
-24,138.75,-1.03429
-23.25,138.75,-1.04596
-22.5,138.75,-1.05651
-21.75,138.75,-1.06614
-21,138.75,-1.0749
-20.25,138.75,-1.08289
-19.5,138.75,-1.09018
-18.75,138.75,-1.09674
-18,138.75,-1.1028
-17.25,138.75,-1.10834
-16.5,138.75,-1.11343
-15.75,138.75,-1.11805
-15,138.75,-1.12225
-14.25,138.75,-1.12611
-13.5,138.75,-1.12967
-12.75,138.75,-1.13295
-12,138.75,-1.13589
-11.25,138.75,-1.13859
-10.5,138.75,-1.14105
-9.75,138.75,-1.14331
-9,138.75,-1.14532
-8.25,138.75,-1.14713
-7.5,138.75,-1.14876
-6.75,138.75,-1.15022
-6,138.75,-1.1515
-5.25,138.75,-1.1526
-4.5,138.75,-1.15355
-3.75,138.75,-1.15436
-3,138.75,-1.15502
-2.25,138.75,-1.15551
-1.5,138.75,-1.15586
-0.75,138.75,-1.15608
0,138.75,-1.15617
0.75,138.75,-1.15608
1.5,138.75,-1.15586
2.25,138.75,-1.15551
3,138.75,-1.15502
3.75,138.75,-1.15436
4.5,138.75,-1.15355
5.25,138.75,-1.1526
6,138.75,-1.1515
6.75,138.75,-1.15022
7.5,138.75,-1.14876
8.25,138.75,-1.14713
9,138.75,-1.14532
9.75,138.75,-1.14331
10.5,138.75,-1.14105
11.25,138.75,-1.13859
12,138.75,-1.13589
12.75,138.75,-1.13295
13.5,138.75,-1.12967
14.25,138.75,-1.12611
15,138.75,-1.12225
15.75,138.75,-1.11805
16.5,138.75,-1.11343
17.25,138.75,-1.10834
18,138.75,-1.1028
18.75,138.75,-1.09674
19.5,138.75,-1.09018
20.25,138.75,-1.08289
21,138.75,-1.0749
21.75,138.75,-1.06614
22.5,138.75,-1.05651
23.25,138.75,-1.04596
24,138.75,-1.03429
24.75,138.75,-1.02147
25.5,138.75,-1.00738
26.25,138.75,-0.991937
27,138.75,-0.975205
27.75,138.75,-0.956851
28.5,138.75,-0.937013
29.25,138.75,-0.91574
30,138.75,-0.893235
30.75,138.75,-0.869469
31.5,138.75,-0.844591
32.25,138.75,-0.818887
33,138.75,-0.792533
33.75,138.75,-0.765715
34.5,138.75,-0.738616
35.25,138.75,-0.711308
36,138.75,-0.684047
36.75,138.75,-0.656894
37.5,138.75,-0.629813
38.25,138.75,-0.602961
39,138.75,-0.576389
39.75,138.75,-0.550007
40.5,138.75,-0.523982
41.25,138.75,-0.498296
42,138.75,-0.472841
42.75,138.75,-0.447722
43.5,138.75,-0.422883
44.25,138.75,-0.398307
45,138.75,-0.37404
45.75,138.75,-0.349992
46.5,138.75,-0.326245
47.25,138.75,-0.302736
48,138.75,-0.279436
48.75,138.75,-0.256376
49.5,138.75,-0.233483
50.25,138.75,-0.210803
51,138.75,-0.188291
51.75,138.75,-0.165952
52.5,138.75,-0.143771
53.25,138.75,-0.121733
54,138.75,-0.0998437
54.75,138.75,-0.0780736
55.5,138.75,-0.0564278
56.25,138.75,-0.0348851
-54.75,139.5,-0.0866326
-54,139.5,-0.108375
-53.25,139.5,-0.130265
-52.5,139.5,-0.152303
-51.75,139.5,-0.174517
-51,139.5,-0.196889
-50.25,139.5,-0.219469
-49.5,139.5,-0.242224
-48.75,139.5,-0.265208
-48,139.5,-0.288419
-47.25,139.5,-0.311875
-46.5,139.5,-0.335612
-45.75,139.5,-0.359577
-45,139.5,-0.38386
-44.25,139.5,-0.408423
-43.5,139.5,-0.433294
-42.75,139.5,-0.458531
-42,139.5,-0.484035
-41.25,139.5,-0.509968
-40.5,139.5,-0.536286
-39.75,139.5,-0.562911
-39,139.5,-0.589943
-38.25,139.5,-0.61732
-37.5,139.5,-0.644983
-36.75,139.5,-0.67299
-36,139.5,-0.701292
-35.25,139.5,-0.729734
-34.5,139.5,-0.758278
-33.75,139.5,-0.786766
-33,139.5,-0.814974
-32.25,139.5,-0.842778
-31.5,139.5,-0.869909
-30.75,139.5,-0.896106
-30,139.5,-0.921144
-29.25,139.5,-0.944772
-28.5,139.5,-0.966809
-27.75,139.5,-0.987359
-27,139.5,-1.00601
-26.25,139.5,-1.02296
-25.5,139.5,-1.0383
-24.75,139.5,-1.05232
-24,139.5,-1.06499
-23.25,139.5,-1.07626
-22.5,139.5,-1.08638
-21.75,139.5,-1.09555
-21,139.5,-1.10393
-20.25,139.5,-1.11152
-19.5,139.5,-1.1183
-18.75,139.5,-1.12444
-18,139.5,-1.13004
-17.25,139.5,-1.13519
-16.5,139.5,-1.1399
-15.75,139.5,-1.14412
-15,139.5,-1.14799
-14.25,139.5,-1.15153
-13.5,139.5,-1.15478
-12.75,139.5,-1.15772
-12,139.5,-1.16039
-11.25,139.5,-1.16285
-10.5,139.5,-1.16509
-9.75,139.5,-1.16713
-9,139.5,-1.16894
-8.25,139.5,-1.17058
-7.5,139.5,-1.17205
-6.75,139.5,-1.17337
-6,139.5,-1.17452
-5.25,139.5,-1.17551
-4.5,139.5,-1.17636
-3.75,139.5,-1.17709
-3,139.5,-1.17767
-2.25,139.5,-1.17811
-1.5,139.5,-1.17843
-0.75,139.5,-1.17862
0,139.5,-1.1787
0.75,139.5,-1.17862
1.5,139.5,-1.17843
2.25,139.5,-1.17811
3,139.5,-1.17767
3.75,139.5,-1.17709
4.5,139.5,-1.17636
5.25,139.5,-1.17551
6,139.5,-1.17452
6.75,139.5,-1.17337
7.5,139.5,-1.17205
8.25,139.5,-1.17058
9,139.5,-1.16894
9.75,139.5,-1.16713
10.5,139.5,-1.16509
11.25,139.5,-1.16285
12,139.5,-1.16039
12.75,139.5,-1.15772
13.5,139.5,-1.15478
14.25,139.5,-1.15153
15,139.5,-1.14799
15.75,139.5,-1.14412
16.5,139.5,-1.1399
17.25,139.5,-1.13519
18,139.5,-1.13004
18.75,139.5,-1.12444
19.5,139.5,-1.1183
20.25,139.5,-1.11152
21,139.5,-1.10393
21.75,139.5,-1.09555
22.5,139.5,-1.08638
23.25,139.5,-1.07626
24,139.5,-1.06499
24.75,139.5,-1.05232
25.5,139.5,-1.0383
26.25,139.5,-1.02296
27,139.5,-1.00601
27.75,139.5,-0.987359
28.5,139.5,-0.966809
29.25,139.5,-0.944772
30,139.5,-0.921144
30.75,139.5,-0.896106
31.5,139.5,-0.869909
32.25,139.5,-0.842778
33,139.5,-0.814974
33.75,139.5,-0.786766
34.5,139.5,-0.758278
35.25,139.5,-0.729733
36,139.5,-0.701292
36.75,139.5,-0.67299
37.5,139.5,-0.644983
38.25,139.5,-0.61732
39,139.5,-0.589943
39.75,139.5,-0.562911
40.5,139.5,-0.536286
41.25,139.5,-0.509968
42,139.5,-0.484035
42.75,139.5,-0.458531
43.5,139.5,-0.433294
44.25,139.5,-0.408423
45,139.5,-0.38386
45.75,139.5,-0.359577
46.5,139.5,-0.335612
47.25,139.5,-0.311875
48,139.5,-0.288418
48.75,139.5,-0.265208
49.5,139.5,-0.242224
50.25,139.5,-0.219469
51,139.5,-0.196889
51.75,139.5,-0.174517
52.5,139.5,-0.152303
53.25,139.5,-0.130265
54,139.5,-0.108375
54.75,139.5,-0.0866326
-52.5,140.25,-0.160656
-51.75,140.25,-0.182878
-51,140.25,-0.205292
-50.25,140.25,-0.22792
-49.5,140.25,-0.250773
-48.75,140.25,-0.27385
-48,140.25,-0.297205
-47.25,140.25,-0.320784
-46.5,140.25,-0.344676
-45.75,140.25,-0.368852
-45,140.25,-0.39334
-44.25,140.25,-0.418198
-43.5,140.25,-0.44337
-42.75,140.25,-0.468972
-42,140.25,-0.494968
-41.25,140.25,-0.521338
-40.5,140.25,-0.548181
-39.75,140.25,-0.575424
-39,140.25,-0.603096
-38.25,140.25,-0.631266
-37.5,140.25,-0.65988
-36.75,140.25,-0.688918
-36,140.25,-0.718379
-35.25,140.25,-0.74809
-34.5,140.25,-0.777984
-33.75,140.25,-0.807979
-33,140.25,-0.837849
-32.25,140.25,-0.867338
-31.5,140.25,-0.896157
-30.75,140.25,-0.923947
-30,140.25,-0.950466
-29.25,140.25,-0.975405
-28.5,140.25,-0.998439
-27.75,140.25,-1.01932
-27,140.25,-1.03842
-26.25,140.25,-1.05558
-25.5,140.25,-1.07092
-24.75,140.25,-1.0846
-24,140.25,-1.09675
-23.25,140.25,-1.10761
-22.5,140.25,-1.1173
-21.75,140.25,-1.12597
-21,140.25,-1.13376
-20.25,140.25,-1.14075
-19.5,140.25,-1.14703
-18.75,140.25,-1.15271
-18,140.25,-1.15786
-17.25,140.25,-1.16253
-16.5,140.25,-1.16671
-15.75,140.25,-1.17055
-15,140.25,-1.17405
-14.25,140.25,-1.17725
-13.5,140.25,-1.18017
-12.75,140.25,-1.18278
-12,140.25,-1.18516
-11.25,140.25,-1.18734
-10.5,140.25,-1.18933
-9.75,140.25,-1.19113
-9,140.25,-1.19274
-8.25,140.25,-1.19419
-7.5,140.25,-1.1955
-6.75,140.25,-1.19667
-6,140.25,-1.19768
-5.25,140.25,-1.19855
-4.5,140.25,-1.19931
-3.75,140.25,-1.19995
-3,140.25,-1.20046
-2.25,140.25,-1.20085
-1.5,140.25,-1.20113
-0.75,140.25,-1.2013
0,140.25,-1.20137
0.75,140.25,-1.2013
1.5,140.25,-1.20113
2.25,140.25,-1.20085
3,140.25,-1.20046
3.75,140.25,-1.19995
4.5,140.25,-1.19931
5.25,140.25,-1.19855
6,140.25,-1.19768
6.75,140.25,-1.19667
7.5,140.25,-1.1955
8.25,140.25,-1.19419
9,140.25,-1.19274
9.75,140.25,-1.19113
10.5,140.25,-1.18933
11.25,140.25,-1.18734
12,140.25,-1.18516
12.75,140.25,-1.18278
13.5,140.25,-1.18017
14.25,140.25,-1.17725
15,140.25,-1.17405
15.75,140.25,-1.17055
16.5,140.25,-1.16671
17.25,140.25,-1.16253
18,140.25,-1.15786
18.75,140.25,-1.15271
19.5,140.25,-1.14703
20.25,140.25,-1.14075
21,140.25,-1.13376
21.75,140.25,-1.12597
22.5,140.25,-1.1173
23.25,140.25,-1.10761
24,140.25,-1.09675
24.75,140.25,-1.0846
25.5,140.25,-1.07092
26.25,140.25,-1.05558
27,140.25,-1.03842
27.75,140.25,-1.01932
28.5,140.25,-0.998439
29.25,140.25,-0.975405
30,140.25,-0.950466
30.75,140.25,-0.923947
31.5,140.25,-0.896157
32.25,140.25,-0.867338
33,140.25,-0.837849
33.75,140.25,-0.807979
34.5,140.25,-0.777984
35.25,140.25,-0.74809
36,140.25,-0.718379
36.75,140.25,-0.688918
37.5,140.25,-0.65988
38.25,140.25,-0.631266
39,140.25,-0.603096
39.75,140.25,-0.575424
40.5,140.25,-0.548181
41.25,140.25,-0.521338
42,140.25,-0.494968
42.75,140.25,-0.468972
43.5,140.25,-0.44337
44.25,140.25,-0.418198
45,140.25,-0.39334
45.75,140.25,-0.368852
46.5,140.25,-0.344676
